1;0;0.4762;13.94782146;2.84123445;0;0.302769355
2;0;0.4694;13.94782146;2.68853479;0;0.32097819
3;0;0.4890;13.94782146;2.790646354;0;0.30789681
4;0;0.5011;13.94782146;3.192670576;0;0.2912101
5;0;0.4934;13.94782146;3.510921247;0;0.315549448
6;0;0.5383;13.94782146;3.520049988;0;0.316716
7;0;0.5898;13.94782146;3.370966564;0;0.300898876
8;0;0.6857;13.94782146;3.337639289;0;0.298315502
9;0;0.7924;13.94782146;3.472591635;0;0.310931511
10;0;0.8649;13.94782146;3.763184308;0;0.357059346
11;0;0.9323;13.94782146;4.044461866;0;0.425270731
12;0;0.9675;13.94782146;4.044461866;0;0.425270731
13;0;0.9576;13.94782146;3.977359118;0;0.406963112
14;0;0.9334;13.94782146;3.820707674;0;0.369167167
15;0;0.8559;13.94782146;3.576821212;0;0.324543158
16;0;0.7350;13.94782146;3.457900693;0;0.309281987
17;0;0.6341;13.94782146;3.395769427;0;0.303049119
18;0;0.5817;13.94782146;3.327685315;0;0.297612222
19;0;0.5634;13.94782146;3.407483433;0;0.304131893
20;0;0.5509;13.94782146;3.421801136;0;0.305513749
21;0;0.5279;13.94782146;3.288236609;0;0.2951356
22;0;0.5018;13.94782146;3.350036313;0;0.299235378
23;0;0.4836;13.94782146;3.360693295;0;0.300065065
24;0;0.4896;13.94782146;3.42254224;0;0.305587021
25;0;0.4762;13.94782146;3.581344219;0;0.325208982
26;0;0.4694;13.94782146;3.635749733;0;0.333702677
27;0;0.4890;13.94782146;3.415616065;0;0.304908931
28;0;0.5011;13.94782146;3.010416604;0;0.292019327
29;0;0.4934;13.94782146;2.892025971;0;0.29851322
30;0;0.5383;13.94782146;3.265871563;0;0.293952763
31;0;0.5898;13.94782146;3.531867132;0;0.31826408
32;0;0.6857;13.94782146;3.679556337;0;0.341187911
33;0;0.7924;13.94782146;4.074508739;0;0.433872887
34;0;0.8649;13.94782146;4.830033694;0;0.727505434
35;0;0.9323;13.94782146;4.756532758;0;0.692754166
36;0;0.9675;13.94782146;3.974632318;0;0.406245729
37;0;0.9576;13.94782146;3.734304785;0;0.351345224
38;0;0.9334;13.94782146;3.462723061;0;0.30981607
39;0;0.8559;13.94782146;3.221689424;0;0.292089661
40;0;0.7350;13.94782146;2.978681316;0;0.293293226
41;0;0.6341;13.94782146;2.802055302;0;0.306662617
42;0;0.5817;13.94782146;2.686905599;0;0.321216767
43;0;0.5634;13.94782146;2.826028912;0;0.304217004
44;0;0.5509;13.94782146;3.204302411;0;0.291529777
45;0;0.5279;13.94782146;3.241805112;0;0.292859716
46;0;0.5018;13.94782146;3.092812158;0;0.290289876
47;0;0.4836;13.94782146;3.023346656;0;0.291597598
48;0;0.4896;13.94782146;3.079165353;0;0.290419796
49;0;0.4762;13.94782146;2.942492025;0;0.295161989
50;0;0.4694;13.94782146;2.875;0;0.29984082
51;0;0.4890;13.94782146;2.509718401;0;0.352848351
52;0;0.5011;13.94782146;1.722328042;0;0.636796751
53;0;0.4934;13.94782146;1.906670464;0;0.548491062
54;0;0.5383;13.94782146;2.451849061;0;0.365650946
55;0;0.5898;13.94782146;2.126065987;0;0.461116241
56;0;0.6857;13.94782146;1.631187475;0;0.68559985
57;0;0.7924;13.94782146;1.523255042;0;0.74787647
58;0;0.8649;13.94782146;1.072845316;0;1.061803699
59;0;0.9323;13.94782146;0.510142354;0;1.58270422
60;0;0.9675;13.94782146;0.395284708;0;1.707450792
61;0;0.9576;13.94782146;0.577815012;0;1.512188371
62;0;0.9334;13.94782146;1.078943901;0;1.056956289
63;0;0.8559;13.94782146;1.763107891;0;0.616070001
64;0;0.7350;13.94782146;2.19625979;0;0.437134951
65;0;0.6341;13.94782146;2.179614056;0;0.442649987
66;0;0.5817;13.94782146;2.055473132;0;0.487162291
67;0;0.5634;13.94782146;2.099297793;0;0.470763948
68;0;0.5509;13.94782146;2.29859107;0;0.405558091
69;0;0.5279;13.94782146;2.314578316;0;0.400983944
70;0;0.5018;13.94782146;2.053299444;0;0.487995209
71;0;0.4836;13.94782146;1.891593244;0;0.555197107
72;0;0.4896;13.94782146;2.072531395;0;0.480690157
73;0;0.4762;13.94782146;2.5533238;0;0.344011178
74;0;0.4694;13.94782146;2.927890545;0;0.296042111
75;0;0.4890;13.94782146;3.033507853;0;0.291305584
76;0;0.5011;13.94782146;2.783767859;0;0.308662879
77;0;0.4934;13.94782146;2.635058001;0;0.329303334
78;0;0.5383;13.94782146;2.985497179;0;0.29299095
79;0;0.5898;13.94782146;3.122691335;0;0.29022097
80;0;0.6857;13.94782146;2.856788028;0;0.30137144
81;0;0.7924;13.94782146;2.976647989;0;0.293386446
82;0;0.8649;13.94782146;3.290597941;0;0.295269851
83;0;0.9323;13.94782146;3.02077936;0;0.291676862
84;0;0.9675;13.94782146;2.684719265;0;0.321538413
85;0;0.9576;13.94782146;2.887697042;0;0.298841318
86;0;0.9334;13.94782146;3.520261227;0;0.316743297
87;0;0.8559;13.94782146;4.104386001;0;0.442672363
88;0;0.7350;13.94782146;4.432868903;0;0.555140153
89;0;0.6341;13.94782146;4.646742586;0;0.643216634
90;0;0.5817;13.94782146;4.676594359;0;0.656401064
91;0;0.5634;13.94782146;4.731947094;0;0.68141223
92;0;0.5509;13.94782146;4.955029532;0;0.789452997
93;0;0.5279;13.94782146;5.24150522;0;0.944412686
94;0;0.5018;13.94782146;5.282887267;0;0.968231706
95;0;0.4836;13.94782146;4.822820146;0;0.724039337
96;0;0.4896;13.94782146;4.157412824;0;0.458888787
97;0;0.4762;13.94782146;3.890224349;0;0.385076433
98;0;0.4694;13.94782146;3.850835309;0;0.37589145
99;0;0.4890;13.94782146;3.543932842;0;0.319888846
100;0;0.5011;13.94782146;3.668607413;0;0.339263337
101;0;0.4934;13.94782146;4.681811211;0;0.658727119
102;0;0.5383;13.94782146;5.770350467;0;1.274032476
103;0;0.5898;13.94782146;6.437688077;0;1.75913268
104;0;0.6857;13.94782146;6.68184058;0;1.95278347
105;0;0.7924;13.94782146;6.570117182;0;1.863209114
106;0;0.8649;13.94782146;6.085586481;0;1.494475667
107;0;0.9323;13.94782146;5.386899623;0;1.029635875
108;0;0.9675;13.94782146;4.747697931;0;0.688662062
109;0;0.9576;13.94782146;4.128618826;0;0.449988441
110;0;0.9334;13.94782146;3.717974357;0;0.348222686
111;0;0.8559;13.94782146;3.313363158;0;0.296655635
112;0;0.7350;13.94782146;2.839806705;0;0.302901874
113;0;0.6341;13.94782146;3.057277963;0;0.290757568
114;0;0.5817;13.94782146;3.962700823;0;0.403131262
115;0;0.5634;13.94782146;4.538657027;0;0.597289752
116;0;0.5509;13.94782146;4.851846863;0;0.738059566
117;0;0.5279;13.94782146;5.101950548;0;0.866720909
118;0;0.5018;13.94782146;5.328568106;0;0.994931226
119;0;0.4836;13.94782146;5.566156453;0;1.140458089
120;0;0.4896;13.94782146;6.190031097;0;1.571057448
121;0;0.4762;13.94782146;7.027437085;0;2.239220689
122;0;0.4694;13.94782146;7.340309795;0;2.509190775
123;0;0.4890;13.94782146;7.204882072;0;2.391212622
124;0;0.5011;13.94782146;7.071965415;0;2.277070309
125;0;0.4934;13.94782146;7.065279635;0;2.271374512
126;0;0.5383;13.94782146;6.942003408;0;2.167176152
127;0;0.5898;13.94782146;6.690372882;0;1.959688339
128;0;0.6857;13.94782146;6.438713592;0;1.759929571
129;0;0.7924;13.94782146;6.313737624;0;1.663895858
130;0;0.8649;13.94782146;6.376225843;0;1.711638189
131;0;0.9323;13.94782146;6.506005067;0;1.812531435
132;0;0.9675;13.94782146;6.570261812;0;1.863324046
133;0;0.9576;13.94782146;6.502357652;0;1.809664629
134;0;0.9334;13.94782146;6.442904161;0;1.763187407
135;0;0.8559;13.94782146;6.72063323;0;1.984248499
136;0;0.7350;13.94782146;6.80649567;0;2.054533047
137;0;0.6341;13.94782146;6.792941919;0;2.043380709
138;0;0.5817;13.94782146;7.152393154;0;2.345934922
139;0;0.5634;13.94782146;7.236251742;0;2.418394726
140;0;0.5509;13.94782146;6.783730521;0;2.035813561
141;0;0.5279;13.94782146;6.49639323;0;1.804980522
142;0;0.5018;13.94782146;6.41294384;0;1.739948699
143;0;0.4836;13.94782146;6.258339393;0;1.622041303
144;0;0.4896;13.94782146;5.111093717;0;0.871684641
145;0;0.4762;13.94782146;4.15075757;0;0.456811691
146;0;0.4694;13.94782146;4.364077058;0;0.529250895
147;0;0.4890;13.94782146;4.807762053;0;0.716842729
148;0;0.5011;13.94782146;5.265167662;0;0.957989431
149;0;0.4934;13.94782146;4.952935512;0;0.78838614
150;0;0.5383;13.94782146;4.559403835;0;0.605883219
151;0;0.5898;13.94782146;4.53512601;0;0.595837782
152;0;0.6857;13.94782146;4.459841154;0;0.565619779
153;0;0.7924;13.94782146;4.459841154;0;0.565619779
154;0;0.8649;13.94782146;4.56051994;0;0.606348529
155;0;0.9323;13.94782146;4.556156877;0;0.604531292
156;0;0.9675;13.94782146;4.361067977;0;0.528146164
157;0.329809664;0.9576;13.94782146;4.08155948;0;0.435927432
158;0.360312576;0.9334;13.94782146;3.918103834;0;0.391845366
159;0.338393576;0.8559;13.94782146;4.315065651;0;0.511548999
160;0.481832704;0.7350;13.94782146;4.810971704;0;0.718372291
161;0.338393576;0.6341;13.94782146;5.129645197;0;0.881811062
162;0.317403816;0.5817;13.94782146;5.048017017;0;0.837807912
163;0.302123944;0.5634;13.94782146;4.368974566;0;0.531053919
164;0;0.5509;13.94782146;3.939703778;0;0.397241377
165;0;0.5279;13.94782146;3.940683454;0;0.397489245
166;0;0.5018;13.94782146;4.034735481;0;0.422539541
167;0;0.4836;13.94782146;4.214669356;0;0.477250403
168;0;0.4896;13.94782146;3.616990439;0;0.330673163
169;0;0.4762;13.94782146;3.176102626;0;0.290830941
170;0;0.4694;13.94782146;3.285645872;0;0.294990361
171;0;0.4890;13.94782146;3.096103923;0;0.290267793
172;0;0.5011;13.94782146;3.054016876;0;0.29082157
173;0;0.4934;13.94782146;2.992039446;0;0.292715578
174;0;0.5383;13.94782146;3.075102297;0;0.290470437
175;0;0.5898;13.94782146;2.990986084;0;0.292758939
176;0;0.6857;13.94782146;2.59975399;0;0.33536056
177;0;0.7924;13.94782146;2.476966382;0;0.359943013
178;0;0.8649;13.94782146;2.538739154;0;0.346889835
179;0;0.9323;13.94782146;2.651709483;0;0.32660159
180;0.321221864;0.9675;13.94782146;2.528243181;0;0.349009393
181;0.292567784;0.9576;13.94782146;2.015517974;0.329809664;0.502768999
182;0;0.9334;13.94782146;2.001734774;0.360312576;0.508298706
183;0;0.8559;13.94782146;2.189234774;0.338393576;0.439449476
184;0;0.7350;13.94782146;2.141417281;0.481832704;0.455708907
185;0;0.6341;13.94782146;2.096343569;0.338393576;0.471845786
186;0;0.5817;13.94782146;1.901309764;0.317403816;0.550864945
187;0;0.5634;13.94782146;1.767766953;0.302123944;0.613745375
188;0;0.5509;13.94782146;1.220456277;0;0.949138471
189;0;0.5279;13.94782146;0.716745459;0;1.374263661
190;0;0.5018;13.94782146;0.519926907;0;1.57237247
191;0;0.4836;13.94782146;0.365101203;0;1.741299352
192;0;0.4896;13.94782146;1.203626695;0;0.961495206
193;0;0.4762;13.94782146;1.934345899;0;0.536418573
194;0;0.4694;13.94782146;2.020402807;0;0.50082724
195;0;0.4890;13.94782146;2.216779705;0;0.430482718
196;0;0.5011;13.94782146;2.243958632;0;0.421919776
197;0;0.4934;13.94782146;2.161343248;0;0.448826238
198;0;0.5383;13.94782146;2.134164321;0;0.458252303
199;0;0.5898;13.94782146;2.052548417;0;0.488283419
200;0;0.6857;13.94782146;1.838303676;0;0.579632346
201;0;0.7924;13.94782146;1.700183814;0;0.648338251
202;0;0.8649;13.94782146;2.325144872;0;0.39801364
203;0;0.9323;13.94782146;3.022480266;0;0.2916241
204;0.304989856;0.9675;13.94782146;3.758903052;0.321221864;0.356196803
205;0.391717224;0.9576;13.94782146;4.951514529;0.292567784;0.787662739
206;0.442993896;0.9334;13.94782146;5.444924403;0;1.064827406
207;0.43256;0.8559;13.94782146;5.497873497;0;1.097513495
208;0.466685696;0.7350;13.94782146;5.770114212;0;1.273873595
209;0.382206184;0.6341;13.94782146;6.377493968;0;1.7126128
210;0.575281576;0.5817;13.94782146;6.702828831;0;1.969784459
211;0.538524544;0.5634;13.94782146;6.237300424;0;1.606264027
212;0.461949736;0.5509;13.94782146;5.882958324;0;1.350865813
213;0.4657386;0.5279;13.94782146;5.886283922;0;1.353167965
214;0.678561896;0.5018;13.94782146;5.845590656;0;1.325127277
215;0.38506;0.4836;13.94782146;5.731706719;0;1.248175566
216;0.492239144;0.4896;13.94782146;5.563606757;0;1.138838674
217;0.374593896;0.4762;13.94782146;5.487194367;0;1.09087757
218;0.3469736;0.4694;13.94782146;4.814152899;0;0.719890648
219;0.334578984;0.4890;13.94782146;3.692485886;0;0.343506576
220;0.360312576;0.5011;13.94782146;3.146892111;0;0.290381219
221;0.320267424;0.4934;13.94782146;2.784674909;0;0.308560912
222;0.2992576;0.5383;13.94782146;2.745642975;0;0.313209498
223;0;0.5898;13.94782146;3.393791016;0;0.302870499
224;0.374593896;0.6857;13.94782146;3.91603476;0;0.391335418
225;0.328855656;0.7924;13.94782146;3.267886719;0;0.294052753
226;0.2944794;0.8649;13.94782146;2.39071905;0;0.380517644
227;0.2944794;0.9323;13.94782146;2.569659321;0;0.340878657
