"PPE_NO";"GODZ";"FLAGA_EXTR";"ENERGIA";"WARTOSC"
"PLTAUD475000010608";2019-02-04 00:00:00;0;"A+";15
"PLTAUD475000010608";2019-02-04 00:00:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 00:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 00:15:00;0;"A+";14,16
"PLTAUD475000010608";2019-02-04 00:15:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 00:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 00:30:00;0;"A+";13,2
"PLTAUD475000010608";2019-02-04 00:30:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-02-04 00:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 00:45:00;0;"A+";12,36
"PLTAUD475000010608";2019-02-04 00:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 00:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 01:00:00;0;"A+";12,36
"PLTAUD475000010608";2019-02-04 01:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 01:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 01:15:00;0;"A+";12,48
"PLTAUD475000010608";2019-02-04 01:15:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 01:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 01:30:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-04 01:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 01:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 01:45:00;0;"A+";11,4
"PLTAUD475000010608";2019-02-04 01:45:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-04 01:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 02:00:00;0;"A+";12
"PLTAUD475000010608";2019-02-04 02:00:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-04 02:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 02:15:00;0;"A+";12,12
"PLTAUD475000010608";2019-02-04 02:15:00;0;"Rc-";3
"PLTAUD475000010608";2019-02-04 02:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 02:30:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-04 02:30:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 02:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 02:45:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-04 02:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-04 02:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 03:00:00;0;"A+";11,64
"PLTAUD475000010608";2019-02-04 03:00:00;0;"Rc-";3
"PLTAUD475000010608";2019-02-04 03:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 03:15:00;0;"A+";11,88
"PLTAUD475000010608";2019-02-04 03:15:00;0;"Rc-";3
"PLTAUD475000010608";2019-02-04 03:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 03:30:00;0;"A+";12
"PLTAUD475000010608";2019-02-04 03:30:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-04 03:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 03:45:00;0;"A+";12,36
"PLTAUD475000010608";2019-02-04 03:45:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-04 03:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 04:00:00;0;"A+";12
"PLTAUD475000010608";2019-02-04 04:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 04:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 04:15:00;0;"A+";11,04
"PLTAUD475000010608";2019-02-04 04:15:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 04:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 04:30:00;0;"A+";11,16
"PLTAUD475000010608";2019-02-04 04:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 04:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 04:45:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-04 04:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-02-04 04:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 05:00:00;0;"A+";11,4
"PLTAUD475000010608";2019-02-04 05:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 05:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 05:15:00;0;"A+";11,28
"PLTAUD475000010608";2019-02-04 05:15:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 05:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 05:30:00;0;"A+";14,04
"PLTAUD475000010608";2019-02-04 05:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 05:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 05:45:00;0;"A+";48,96
"PLTAUD475000010608";2019-02-04 05:45:00;0;"Rc-";5,88
"PLTAUD475000010608";2019-02-04 05:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 06:00:00;0;"A+";20,88
"PLTAUD475000010608";2019-02-04 06:00:00;0;"Rc-";4,32
"PLTAUD475000010608";2019-02-04 06:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 06:15:00;0;"A+";31,08
"PLTAUD475000010608";2019-02-04 06:15:00;0;"Rc-";5,52
"PLTAUD475000010608";2019-02-04 06:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 06:30:00;0;"A+";14,04
"PLTAUD475000010608";2019-02-04 06:30:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-04 06:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 06:45:00;0;"A+";13,8
"PLTAUD475000010608";2019-02-04 06:45:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-04 06:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 07:00:00;0;"A+";13,56
"PLTAUD475000010608";2019-02-04 07:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 07:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 07:15:00;0;"A+";37,92
"PLTAUD475000010608";2019-02-04 07:15:00;0;"Rc-";6
"PLTAUD475000010608";2019-02-04 07:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 07:30:00;0;"A+";26,76
"PLTAUD475000010608";2019-02-04 07:30:00;0;"Rc-";4,92
"PLTAUD475000010608";2019-02-04 07:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 07:45:00;0;"A+";25,8
"PLTAUD475000010608";2019-02-04 07:45:00;0;"Rc-";5,4
"PLTAUD475000010608";2019-02-04 07:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 08:00:00;0;"A+";30,12
"PLTAUD475000010608";2019-02-04 08:00:00;0;"Rc-";4,92
"PLTAUD475000010608";2019-02-04 08:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 08:15:00;0;"A+";51,6
"PLTAUD475000010608";2019-02-04 08:15:00;0;"Rc-";6,36
"PLTAUD475000010608";2019-02-04 08:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 08:30:00;0;"A+";28,32
"PLTAUD475000010608";2019-02-04 08:30:00;0;"Rc-";5,04
"PLTAUD475000010608";2019-02-04 08:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 08:45:00;0;"A+";31,08
"PLTAUD475000010608";2019-02-04 08:45:00;0;"Rc-";7,44
"PLTAUD475000010608";2019-02-04 08:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 09:00:00;0;"A+";30
"PLTAUD475000010608";2019-02-04 09:00:00;0;"Rc-";5,16
"PLTAUD475000010608";2019-02-04 09:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 09:15:00;0;"A+";28,08
"PLTAUD475000010608";2019-02-04 09:15:00;0;"Rc-";4,56
"PLTAUD475000010608";2019-02-04 09:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 09:30:00;0;"A+";13,2
"PLTAUD475000010608";2019-02-04 09:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 09:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 09:45:00;0;"A+";38,88
"PLTAUD475000010608";2019-02-04 09:45:00;0;"Rc-";5,64
"PLTAUD475000010608";2019-02-04 09:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 10:00:00;0;"A+";12,12
"PLTAUD475000010608";2019-02-04 10:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 10:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 10:15:00;0;"A+";40,92
"PLTAUD475000010608";2019-02-04 10:15:00;0;"Rc-";6,36
"PLTAUD475000010608";2019-02-04 10:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 10:30:00;0;"A+";15,48
"PLTAUD475000010608";2019-02-04 10:30:00;0;"Rc-";6,96
"PLTAUD475000010608";2019-02-04 10:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 10:45:00;0;"A+";32,88
"PLTAUD475000010608";2019-02-04 10:45:00;0;"Rc-";5,64
"PLTAUD475000010608";2019-02-04 10:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 11:00:00;0;"A+";10,8
"PLTAUD475000010608";2019-02-04 11:00:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-04 11:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 11:15:00;0;"A+";28,44
"PLTAUD475000010608";2019-02-04 11:15:00;0;"Rc-";4,56
"PLTAUD475000010608";2019-02-04 11:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 11:30:00;0;"A+";23,4
"PLTAUD475000010608";2019-02-04 11:30:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-02-04 11:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 11:45:00;0;"A+";28,68
"PLTAUD475000010608";2019-02-04 11:45:00;0;"Rc-";4,92
"PLTAUD475000010608";2019-02-04 11:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 12:00:00;0;"A+";11,04
"PLTAUD475000010608";2019-02-04 12:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-04 12:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 12:15:00;0;"A+";40,44
"PLTAUD475000010608";2019-02-04 12:15:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-02-04 12:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 12:30:00;0;"A+";21,96
"PLTAUD475000010608";2019-02-04 12:30:00;0;"Rc-";4,68
"PLTAUD475000010608";2019-02-04 12:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 12:45:00;0;"A+";27,12
"PLTAUD475000010608";2019-02-04 12:45:00;0;"Rc-";5,16
"PLTAUD475000010608";2019-02-04 12:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 13:00:00;0;"A+";12,48
"PLTAUD475000010608";2019-02-04 13:00:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-02-04 13:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 13:15:00;0;"A+";25,68
"PLTAUD475000010608";2019-02-04 13:15:00;0;"Rc-";5,28
"PLTAUD475000010608";2019-02-04 13:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 13:30:00;0;"A+";12,48
"PLTAUD475000010608";2019-02-04 13:30:00;0;"Rc-";3,84
"PLTAUD475000010608";2019-02-04 13:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 13:45:00;0;"A+";12,72
"PLTAUD475000010608";2019-02-04 13:45:00;0;"Rc-";4,08
"PLTAUD475000010608";2019-02-04 13:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 14:00:00;0;"A+";21,6
"PLTAUD475000010608";2019-02-04 14:00:00;0;"Rc-";5,28
"PLTAUD475000010608";2019-02-04 14:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 14:15:00;0;"A+";29,16
"PLTAUD475000010608";2019-02-04 14:15:00;0;"Rc-";5,28
"PLTAUD475000010608";2019-02-04 14:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 14:30:00;0;"A+";11,4
"PLTAUD475000010608";2019-02-04 14:30:00;0;"Rc-";4,32
"PLTAUD475000010608";2019-02-04 14:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 14:45:00;0;"A+";27,36
"PLTAUD475000010608";2019-02-04 14:45:00;0;"Rc-";5,52
"PLTAUD475000010608";2019-02-04 14:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 15:00:00;0;"A+";12,24
"PLTAUD475000010608";2019-02-04 15:00:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-02-04 15:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 15:15:00;0;"A+";22,8
"PLTAUD475000010608";2019-02-04 15:15:00;0;"Rc-";5,4
"PLTAUD475000010608";2019-02-04 15:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 15:30:00;0;"A+";12,84
"PLTAUD475000010608";2019-02-04 15:30:00;0;"Rc-";3,96
"PLTAUD475000010608";2019-02-04 15:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 15:45:00;0;"A+";15
"PLTAUD475000010608";2019-02-04 15:45:00;0;"Rc-";4,2
"PLTAUD475000010608";2019-02-04 15:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 16:00:00;0;"A+";41,4
"PLTAUD475000010608";2019-02-04 16:00:00;0;"Rc-";6
"PLTAUD475000010608";2019-02-04 16:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 16:15:00;0;"A+";36,24
"PLTAUD475000010608";2019-02-04 16:15:00;0;"Rc-";6,24
"PLTAUD475000010608";2019-02-04 16:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 16:30:00;0;"A+";41,64
"PLTAUD475000010608";2019-02-04 16:30:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-02-04 16:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 16:45:00;0;"A+";19,8
"PLTAUD475000010608";2019-02-04 16:45:00;0;"Rc-";1,8
"PLTAUD475000010608";2019-02-04 16:45:00;0;"Ri+";0,36
"PLTAUD475000010608";2019-02-04 17:00:00;0;"A+";42,24
"PLTAUD475000010608";2019-02-04 17:00:00;0;"Rc-";4,32
"PLTAUD475000010608";2019-02-04 17:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 17:15:00;0;"A+";30,24
"PLTAUD475000010608";2019-02-04 17:15:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 17:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 17:30:00;0;"A+";50,88
"PLTAUD475000010608";2019-02-04 17:30:00;0;"Rc-";4,92
"PLTAUD475000010608";2019-02-04 17:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 17:45:00;0;"A+";45,96
"PLTAUD475000010608";2019-02-04 17:45:00;0;"Rc-";4,68
"PLTAUD475000010608";2019-02-04 17:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 18:00:00;0;"A+";39,84
"PLTAUD475000010608";2019-02-04 18:00:00;0;"Rc-";7,56
"PLTAUD475000010608";2019-02-04 18:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 18:15:00;0;"A+";26,52
"PLTAUD475000010608";2019-02-04 18:15:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-02-04 18:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 18:30:00;0;"A+";61,92
"PLTAUD475000010608";2019-02-04 18:30:00;0;"Rc-";6,72
"PLTAUD475000010608";2019-02-04 18:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 18:45:00;0;"A+";25,8
"PLTAUD475000010608";2019-02-04 18:45:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 18:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 19:00:00;0;"A+";48
"PLTAUD475000010608";2019-02-04 19:00:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-02-04 19:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 19:15:00;0;"A+";29,16
"PLTAUD475000010608";2019-02-04 19:15:00;0;"Rc-";5,16
"PLTAUD475000010608";2019-02-04 19:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 19:30:00;0;"A+";44,88
"PLTAUD475000010608";2019-02-04 19:30:00;0;"Rc-";8,52
"PLTAUD475000010608";2019-02-04 19:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 19:45:00;0;"A+";24
"PLTAUD475000010608";2019-02-04 19:45:00;0;"Rc-";6
"PLTAUD475000010608";2019-02-04 19:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 20:00:00;0;"A+";61,68
"PLTAUD475000010608";2019-02-04 20:00:00;0;"Rc-";7,08
"PLTAUD475000010608";2019-02-04 20:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 20:15:00;0;"A+";39,48
"PLTAUD475000010608";2019-02-04 20:15:00;0;"Rc-";4,8
"PLTAUD475000010608";2019-02-04 20:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 20:30:00;0;"A+";41,64
"PLTAUD475000010608";2019-02-04 20:30:00;0;"Rc-";4,56
"PLTAUD475000010608";2019-02-04 20:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 20:45:00;0;"A+";21,84
"PLTAUD475000010608";2019-02-04 20:45:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-02-04 20:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 21:00:00;0;"A+";43,2
"PLTAUD475000010608";2019-02-04 21:00:00;0;"Rc-";6,84
"PLTAUD475000010608";2019-02-04 21:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 21:15:00;0;"A+";25,92
"PLTAUD475000010608";2019-02-04 21:15:00;0;"Rc-";6,96
"PLTAUD475000010608";2019-02-04 21:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 21:30:00;0;"A+";52,44
"PLTAUD475000010608";2019-02-04 21:30:00;0;"Rc-";6,48
"PLTAUD475000010608";2019-02-04 21:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 21:45:00;0;"A+";51,96
"PLTAUD475000010608";2019-02-04 21:45:00;0;"Rc-";6,96
"PLTAUD475000010608";2019-02-04 21:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 22:00:00;0;"A+";42,48
"PLTAUD475000010608";2019-02-04 22:00:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-02-04 22:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 22:15:00;0;"A+";19,56
"PLTAUD475000010608";2019-02-04 22:15:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 22:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 22:30:00;0;"A+";17,4
"PLTAUD475000010608";2019-02-04 22:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 22:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 22:45:00;0;"A+";18,48
"PLTAUD475000010608";2019-02-04 22:45:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 22:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 23:00:00;0;"A+";16,92
"PLTAUD475000010608";2019-02-04 23:00:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-02-04 23:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 23:15:00;0;"A+";16,68
"PLTAUD475000010608";2019-02-04 23:15:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-04 23:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 23:30:00;0;"A+";15,84
"PLTAUD475000010608";2019-02-04 23:30:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-04 23:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-04 23:45:00;0;"A+";15,48
"PLTAUD475000010608";2019-02-04 23:45:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-04 23:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 00:00:00;0;"A+";14,52
"PLTAUD475000010608";2019-02-05 00:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-05 00:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 00:15:00;0;"A+";13,56
"PLTAUD475000010608";2019-02-05 00:15:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-05 00:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 00:30:00;0;"A+";14,16
"PLTAUD475000010608";2019-02-05 00:30:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-05 00:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 00:45:00;0;"A+";12,24
"PLTAUD475000010608";2019-02-05 00:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-05 00:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 01:00:00;0;"A+";12,12
"PLTAUD475000010608";2019-02-05 01:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-05 01:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 01:15:00;0;"A+";12,84
"PLTAUD475000010608";2019-02-05 01:15:00;0;"Rc-";3
"PLTAUD475000010608";2019-02-05 01:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 01:30:00;0;"A+";12,6
"PLTAUD475000010608";2019-02-05 01:30:00;0;"Rc-";2,88
"PLTAUD475000010608";2019-02-05 01:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 01:45:00;0;"A+";11,88
"PLTAUD475000010608";2019-02-05 01:45:00;0;"Rc-";2,76
"PLTAUD475000010608";2019-02-05 01:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 02:00:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-05 02:00:00;0;"Rc-";3
"PLTAUD475000010608";2019-02-05 02:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 02:15:00;0;"A+";12,24
"PLTAUD475000010608";2019-02-05 02:15:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-05 02:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 02:30:00;0;"A+";12,12
"PLTAUD475000010608";2019-02-05 02:30:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-02-05 02:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 02:45:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-05 02:45:00;0;"Rc-";3,72
"PLTAUD475000010608";2019-02-05 02:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 03:00:00;0;"A+";11,64
"PLTAUD475000010608";2019-02-05 03:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-05 03:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 03:15:00;0;"A+";12,12
"PLTAUD475000010608";2019-02-05 03:15:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-05 03:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 03:30:00;0;"A+";11,88
"PLTAUD475000010608";2019-02-05 03:30:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-05 03:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 03:45:00;0;"A+";11,52
"PLTAUD475000010608";2019-02-05 03:45:00;0;"Rc-";3,12
"PLTAUD475000010608";2019-02-05 03:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 04:00:00;0;"A+";11,64
"PLTAUD475000010608";2019-02-05 04:00:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-05 04:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 04:15:00;0;"A+";11,64
"PLTAUD475000010608";2019-02-05 04:15:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-05 04:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 04:30:00;0;"A+";11,88
"PLTAUD475000010608";2019-02-05 04:30:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-05 04:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 04:45:00;0;"A+";11,88
"PLTAUD475000010608";2019-02-05 04:45:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-05 04:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 05:00:00;0;"A+";12,12
"PLTAUD475000010608";2019-02-05 05:00:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-05 05:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 05:15:00;0;"A+";13,2
"PLTAUD475000010608";2019-02-05 05:15:00;0;"Rc-";3,6
"PLTAUD475000010608";2019-02-05 05:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 05:30:00;0;"A+";14,64
"PLTAUD475000010608";2019-02-05 05:30:00;0;"Rc-";3,36
"PLTAUD475000010608";2019-02-05 05:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 05:45:00;0;"A+";41,4
"PLTAUD475000010608";2019-02-05 05:45:00;0;"Rc-";5,28
"PLTAUD475000010608";2019-02-05 05:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 06:00:00;0;"A+";26,52
"PLTAUD475000010608";2019-02-05 06:00:00;0;"Rc-";4,56
"PLTAUD475000010608";2019-02-05 06:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 06:15:00;0;"A+";27,36
"PLTAUD475000010608";2019-02-05 06:15:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-02-05 06:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 06:30:00;0;"A+";15
"PLTAUD475000010608";2019-02-05 06:30:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-05 06:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 06:45:00;0;"A+";14,76
"PLTAUD475000010608";2019-02-05 06:45:00;0;"Rc-";3,24
"PLTAUD475000010608";2019-02-05 06:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 07:00:00;0;"A+";21,12
"PLTAUD475000010608";2019-02-05 07:00:00;0;"Rc-";4,44
"PLTAUD475000010608";2019-02-05 07:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 07:15:00;0;"A+";29,04
"PLTAUD475000010608";2019-02-05 07:15:00;0;"Rc-";5,64
"PLTAUD475000010608";2019-02-05 07:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 07:30:00;0;"A+";28,68
"PLTAUD475000010608";2019-02-05 07:30:00;0;"Rc-";5,76
"PLTAUD475000010608";2019-02-05 07:30:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 07:45:00;0;"A+";24,6
"PLTAUD475000010608";2019-02-05 07:45:00;0;"Rc-";4,92
"PLTAUD475000010608";2019-02-05 07:45:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 08:00:00;0;"A+";11,64
"PLTAUD475000010608";2019-02-05 08:00:00;0;"Rc-";3,48
"PLTAUD475000010608";2019-02-05 08:00:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 08:15:00;0;"A+";33,84
"PLTAUD475000010608";2019-02-05 08:15:00;0;"Rc-";6
"PLTAUD475000010608";2019-02-05 08:15:00;0;"Ri+";0
"PLTAUD475000010608";2019-02-05 08:30:00;0;"A+";42,84
"PLTAUD475000010608";2019-02-05 08:30:00;0;"Rc-";6,24
